Contact_Type,spcd,field,Fed,age,year,month,day,Location_Description
Capture,GBBG,4V8,1997-12534,Chick,2012,7,17,Larus Ledge
Capture,GBBG,4V9,1997-12535,Chick,2012,7,17,Larus Ledge
Capture,GBBG,5V0,1997-12536,Chick,2012,7,17,Larus Ledge
Capture,GBBG,5V1,1997-12537,Chick,2012,7,17,Larus Ledge
Capture,GBBG,5V2,1997-12538,Chick,2012,7,17,Kingsbury House
Capture,GBBG,5V3,1997-12539,Chick,2012,7,17,Kingsbury House
Capture,GBBG,5V4,1997-12540,Chick,2012,7,17,SML Dock
Capture,GBBG,5V5,1997-12541,Chick,2012,7,17,SML Dock
Capture,GBBG,5V6,1997-12542,Chick,2012,7,17,SML Dock
Capture,GBBG,5V7,1997-12543,Chick,2012,7,17,Kingsbury House
Capture,GBBG,5V9,1997-12548,Chick,2012,7,17,Trail: PK to Dorm 2
Capture,GBBG,6V0,1997-12549,Chick,2012,7,17,Trail: PK to Dorm 2
Capture,GBBG,6V1,1997-12546,Chick,2012,7,17,SML Dock
Capture,GBBG,6V2,1997-12545,Chick,2012,7,17,SML Dock
Capture,GBBG,6V3,1997-12544,Chick,2012,7,17,SML Dock
Capture,GBBG,6V4,1997-12550,Chick,2012,7,17,Dorm 2
Capture,GBBG,6V5,1997-12551,Chick,2012,7,17,Bartels
Capture,GBBG,6V6,1997-12552,Chick,2012,7,17,Bartels
Capture,GBBG,6V7,1997-12553,Chick,2012,7,17,Dorm 2
Capture,GBBG,6V8,1997-12554,Chick,2012,7,17,PK - Radar Tower
Capture,GBBG,6V9,1997-12555,Chick,2012,7,17,Bartels
Capture,GBBG,7V0,1997-12561,Chick,2012,7,17,Bartels
Capture,GBBG,0V0,1997-12586,Chick,2012,7,18,Sunset Pavilion
Capture,GBBG,0X2,1997-12588,Chick,2012,7,18,High Tide Pier
Capture,GBBG,0X3,1997-12589,Chick,2012,7,18,High Tide Pier
Capture,GBBG,0X4,1997-12590,Chick,2012,7,18,High Tide Pier
Capture,GBBG,0X5,1997-12591,Chick,2012,7,18,High Tide Pier
Capture,GBBG,0X7,1997-12593,Chick,2012,7,18,High Tide Pier
Capture,GBBG,1X1,1997-12597,Chick,2012,7,18,Trail: Grass Lab to Devil's Dance Floor
Capture,GBBG,1X2,1997-12598,Chick,2012,7,18,Trail: Grass Lab to Devil's Dance Floor
Capture,GBBG,1X3,1997-12599,Chick,2012,7,18,Trail: Grass Lab to Devil's Dance Floor
Capture,GBBG,1X4,1997-12600,Chick,2012,7,18,Trail: Grass Lab to Devil's Dance Floor
Capture,GBBG,1X5,1997-12595,Chick,2012,7,18,Trail: Grass Lab to Devil's Dance Floor
Capture,GBBG,2X9,2017-15770,Chick,2012,7,18,FMS Transect 14
Capture,GBBG,3X4,2017-15779,Chick,2012,7,18,Road: SML Dock to High Tide Pier
Capture,GBBG,6X4,2017-15780,Chick,2012,7,18,Road: SML Dock to High Tide Pier
Capture,GBBG,7V1,1997-12560,Chick,2012,7,18,Broad Cove
Capture,GBBG,7V2,1997-12559,Chick,2012,7,18,Broad Cove
Capture,GBBG,7V3,1997-12558,Chick,2012,7,18,Norwegian Cove
Capture,GBBG,7V4,1997-12557,Chick,2012,7,18,Norwegian Cove
Capture,GBBG,7V5,1997-12556,Chick,2012,7,18,Norwegian Cove
Capture,GBBG,7V6,1997-12562,Chick,2012,7,18,Norwegian Cove
Capture,GBBG,7V8,1997-12564,Chick,2012,7,18,Incinerator Ridge
Capture,GBBG,7V9,1997-12565,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,7X0,1997-12596,Chick,2012,7,18,Road: SML Dock to High Tide Pier
Capture,GBBG,8V0,1997-12566,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,8V1,1997-12567,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,8V2,1997-12568,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,8V3,1997-12569,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,8V4,1997-12570,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,8V5,1997-12571,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,8V6,1997-12572,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,8V7,1997-12573,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,8V8,1997-12574,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,8V9,1997-12575,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,9V0,1997-12576,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,9V1,1997-12577,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,9V2,1997-12578,Chick,2012,7,18,Gerry's Ridge
Capture,GBBG,9V3,1997-12579,Chick,2012,7,18,Sunset Pavilion
Capture,GBBG,9V4,1997-12580,Chick,2012,7,18,Sunset Pavilion
Capture,GBBG,9V5,1997-12581,Chick,2012,7,18,Sunset Pavilion
Capture,GBBG,9V6,1997-12582,Chick,2012,7,18,Sunset Pavilion
Capture,GBBG,9V7,1997-12583,Chick,2012,7,18,Sunset Pavilion
Capture,GBBG,9V8,1997-12584,Chick,2012,7,18,Sunset Pavilion
Capture,GBBG,9V9,1997-12585,Chick,2012,7,18,Sunset Pavilion
Capture,GBBG,9X4,1997-12592,Chick,2012,7,18,Road: SML Dock to High Tide Pier
Capture,GBBG,0X0,2017-15751,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,2X1,2017-15752,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,2X2,2017-15753,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,2X6,2017-15754,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,2X7,2017-15755,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,2X8,2017-15756,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,3X0,2017-15769,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,3X1,2017-15798,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,3X3,2017-15767,Chick,2012,7,19,Dorm 3
Capture,GBBG,4X0,2017-15781,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,4X4,2017-15795,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,4X7,2017-15774,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,4X8,2017-15794,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,5X1,2017-15793,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,5X2,2017-15768,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,5X3,2017-15775,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,5X6,2017-15799,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,6X2,2017-15772,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,6X3,2017-15791,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,6X5,2017-15783,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,6X7,2017-15785,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,7X1,2017-15782,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,7X3,2017-15788,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,7X5,2017-15776,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,7X7,2017-15797,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,7X8,2017-15800,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,7X9,2017-15773,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,8X6,2017-15787,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,8X7,2017-15784,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,8X8,2017-15771,Chick,2012,7,19,Norwegian Cove
Capture,GBBG,9X2,2017-15786,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,9X5,2017-15792,Chick,2012,7,19,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,2X4,2017-15757,Chick,2012,7,20,Sandpiper Beach
Capture,GBBG,3X5,2017-15766,Chick,2012,7,20,Gerry's Ridge
Capture,GBBG,3X6,2017-15765,Chick,2012,7,20,Gerry's Ridge
Capture,GBBG,3X7,2017-15764,Chick,2012,7,20,Gerry's Ridge
Capture,GBBG,3X9,2017-15763,Chick,2012,7,20,Trail: K-House to Smith's Cove
Capture,GBBG,4X2,2017-15761,Chick,2012,7,20,Trail: K-House to Smith's Cove
Capture,GBBG,4X3,2017-15762,Chick,2012,7,20,FMS Transect 28
Capture,GBBG,1X7,1997-12594,Chick,2012,7,21,Gerry's Ridge
Capture,GBBG,2X3,2017-15760,Chick,2012,7,21,Norwegian Cove
Capture,GBBG,2X5,NA,Chick,2012,7,21,Norwegian Cove
Capture,GBBG,3X2,1997-12587,Chick,2012,7,21,Gerry's Ridge
Capture,GBBG,3X8,2017-15759,Chick,2012,7,21,Norwegian Cove
Capture,GBBG,8X3,2017-15796,Chick,2012,7,21,Ross's Pole Barn
Capture,GBBG,8X5,2017-15850,Chick,2012,7,21,Ross's Pole Barn
Recapture,GBBG,4X1,1227-69909,Adult,2013,5,15,Celia's Garden
Recapture,GBBG,5X0,1227-69945,Adult,2013,5,15,High Tide Pier
Capture,GBBG,8X4,2017-15848,Adult,2013,5,16,Trail: Bartels to Bench
Recapture,GBBG,9X6,1227-69911,Adult,2013,5,16,Incinerator Ridge
Capture,GBBG,9X7,2017-15821,Adult,2013,5,16,FMS Transect 28
Capture,GBBG,0X0,2017-15846,Adult,2013,5,18,Road: SML Dock to High Tide Pier
Capture,GBBG,8X2,2017-15789,Adult,2013,5,18,Grass Lab
Capture,GBBG,9X3,2017-15845,Adult,2013,5,18,SML Dock
Capture,GBBG,1J3,2017-15806,Adult,2013,7,11,Sandpiper Beach
Capture,GBBG,1J3,2017-15806,Chick,2013,7,11,Sandpiper Beach
Capture,GBBG,1J6,2017-15809,Chick,2013,7,11,Sandpiper Beach
Capture,GBBG,1J7,2017-15810,Chick,2013,7,11,Grass Lab
Capture,GBBG,1J8,2017-15811,Chick,2013,7,11,Sandpiper Beach
Capture,GBBG,1J9,2017-15812,Chick,2013,7,11,FMS Transect 4
Capture,GBBG,2J0,2017-15813,Chick,2013,7,11,FMS Transect 5
Capture,GBBG,2J1,2017-15814,Chick,2013,7,11,Road: Sandpiper Beach Road
Capture,GBBG,2J2,2017-15815,Chick,2013,7,11,Road: Sandpiper Beach Road
Capture,GBBG,2J3,2017-15816,Chick,2013,7,11,Road: Sandpiper Beach Road
Capture,GBBG,2J4,2017-15817,Chick,2013,7,11,Road: Sandpiper Beach Road
Capture,GBBG,2J5,2017-15702,Chick,2013,7,11,Larus Ledge
Capture,GBBG,2J6,2017-15712,Chick,2013,7,11,North Head
Capture,GBBG,2J9,2017-15704,Chick,2013,7,11,North Head
Capture,GBBG,3J0,2017-15718,Chick,2013,7,11,North Head
Capture,GBBG,3J1,2017-15709,Chick,2013,7,11,Larus Ledge
Capture,GBBG,3J2,2017-15719,Chick,2013,7,11,North Head
Capture,GBBG,3J3,2017-15847,Chick,2013,7,11,North Head
Capture,GBBG,3J5,2017-15849,Chick,2013,7,11,North Head
Capture,GBBG,3J6,2017-15790,Chick,2013,7,11,North Head
Capture,GBBG,3J7,2017-15717,Chick,2013,7,11,North Head
Capture,GBBG,3J8,2017-15838,Chick,2013,7,11,Larus Ledge
Capture,GBBG,3J9,2017-15711,Chick,2013,7,11,Larus Ledge
Capture,GBBG,4J0,2017-15701,Chick,2013,7,11,North Head
Capture,GBBG,4J1,2017-15840,Chick,2013,7,11,Larus Ledge
Capture,GBBG,4J2,2017-15837,Chick,2013,7,11,Larus Ledge
Capture,GBBG,4J3,2017-15710,Chick,2013,7,11,Larus Ledge
Capture,GBBG,4J4,2017-15703,Chick,2013,7,11,Larus Ledge
Capture,GBBG,4J5,2017-15839,Chick,2013,7,11,Larus Ledge
Capture,GBBG,4J8,2017-15834,Chick,2013,7,11,North Head
Capture,GBBG,4X5,2017-15829,Chick,2013,7,11,High Tide Pier
Capture,GBBG,4X6,2017-15823,Chick,2013,7,11,High Tide Pier
Capture,GBBG,4X9,2017-15824,Chick,2013,7,11,High Tide Pier
Capture,GBBG,5J0,2017-15831,Chick,2013,7,11,North Head
Capture,GBBG,5X4,2017-15825,Chick,2013,7,11,High Tide Pier
Capture,GBBG,5X5,2017-15826,Chick,2013,7,11,Grass Lab
Capture,GBBG,5X7,2017-15827,Chick,2013,7,11,Grass Lab
Capture,GBBG,5X8,2017-15822,Chick,2013,7,11,High Tide Pier
Capture,GBBG,5X9,2017-15828,Chick,2013,7,11,High Tide Pier
Capture,GBBG,6X9,2017-15843,Chick,2013,7,11,Grass Lab
Capture,GBBG,7X2,2017-15830,Chick,2013,7,11,High Tide Pier
Capture,GBBG,7X4,2017-15841,Chick,2013,7,11,High Tide Pier
Capture,GBBG,7X6,2017-15842,Chick,2013,7,11,Grass Lab
Capture,GBBG,9J0,2017-15713,Chick,2013,7,11,North Head
Capture,GBBG,9J1,2017-15720,Chick,2013,7,11,North Head
Capture,GBBG,9J2,2017-15707,Chick,2013,7,11,Sandpiper Beach
Capture,GBBG,9J3,2017-15706,Chick,2013,7,11,North Head
Capture,GBBG,9J4,2017-15705,Chick,2013,7,11,North Head
Capture,GBBG,9J5,2017-15708,Chick,2013,7,11,Sandpiper Beach
Capture,GBBG,0J7,2017-15844,Chick,2013,7,12,Road: Sandpiper Beach Road
Capture,GBBG,3J4,2017-15934,Chick,2013,7,12,Trail: Grass Lab to Devil's Dance Floor
Capture,GBBG,5J1,2017-15725,Chick,2013,7,12,FMS Transect 4
Capture,GBBG,5J2,2017-15726,Chick,2013,7,12,FMS Transect 4
Capture,GBBG,5J3,2017-15727,Chick,2013,7,12,North Head
Capture,GBBG,5J4,2017-15730,Chick,2013,7,12,North Head
Capture,GBBG,5J6,2017-15728,Chick,2013,7,12,Devil's Dance Floor
Capture,GBBG,5J8,2017-15733,Chick,2013,7,12,North Head
Capture,GBBG,5J9,2017-15734,Chick,2013,7,12,North Head
Capture,GBBG,6J0,2017-15731,Chick,2013,7,12,North Head
Capture,GBBG,6J1,2017-15735,Chick,2013,7,12,North Head
Capture,GBBG,6J4,2017-15749,Chick,2013,7,12,Devil's Dance Floor
Capture,GBBG,6J5,2017-15737,Chick,2013,7,12,Larus Ledge
Capture,GBBG,6J6,2017-15738,Chick,2013,7,12,Larus Ledge
Capture,GBBG,6J7,2017-15739,Chick,2013,7,12,Larus Ledge
Capture,GBBG,6J8,2017-15740,Chick,2013,7,12,Larus Ledge
Capture,GBBG,6J9,2017-15716,Chick,2013,7,12,North Head
Capture,GBBG,7J0,2017-15748,Chick,2013,7,12,Larus Ledge
Capture,GBBG,7J3,2017-15947,Chick,2013,7,12,Dive Locker
Capture,GBBG,7J4,2017-15943,Chick,2013,7,12,North Head
Capture,GBBG,7J5,2017-15932,Chick,2013,7,12,North Head
Capture,GBBG,7J6,2017-15933,Chick,2013,7,12,Devil's Dance Floor
Capture,GBBG,7J8,2017-15723,Chick,2013,7,12,North Head
Capture,GBBG,7J9,2017-15945,Chick,2013,7,12,Devil's Dance Floor
Capture,GBBG,8J0,2017-15948,Chick,2013,7,12,North Head
Capture,GBBG,8J1,2017-15935,Chick,2013,7,12,Trail: Grass Lab to Devil's Dance Floor
Capture,GBBG,8J5,2017-15949,Chick,2013,7,12,North Head
Capture,GBBG,8J7,2017-15944,Chick,2013,7,12,North Head
Capture,GBBG,8J8,2017-15722,Chick,2013,7,12,FMS Transect 4
Capture,GBBG,8J9,2017-15721,Chick,2013,7,12,North Head
Capture,GBBG,9J7,2017-15931,Chick,2013,7,12,North Head
Capture,GBBG,0J0,2017-15724,Chick,2013,7,13,Road: SML Dock to High Tide Pier
Capture,GBBG,0J4,2017-15818,Chick,2013,7,13,Incinerator Ridge
Capture,GBBG,0J5,2017-15819,Chick,2013,7,13,Stone Bench
Capture,GBBG,0J6,2017-15714,Chick,2013,7,13,Gerry's Ridge
Capture,GBBG,0J8,2017-15801,Chick,2013,7,13,Incinerator Ridge
Capture,GBBG,0J9,2017-15802,Chick,2013,7,13,Gerry's Ridge
Capture,GBBG,0U1,2017-15744,Chick,2013,7,13,Gerry's Ridge
Capture,GBBG,0U2,2017-15936,Chick,2013,7,13,Gerry's Ridge
Capture,GBBG,0U3,2017-15940,Chick,2013,7,13,Sunset Pavilion
Capture,GBBG,0U4,2017-15939,Chick,2013,7,13,Sunset Pavilion
Capture,GBBG,0U5,2017-15938,Chick,2013,7,13,Sunset Pavilion
Capture,GBBG,0U6,2017-15937,Chick,2013,7,13,Incinerator Ridge
Capture,GBBG,0U7,2017-15921,Chick,2013,7,13,Incinerator Ridge
Capture,GBBG,0U8,2017-15922,Chick,2013,7,13,FMS Transect 28
Capture,GBBG,0U9,2017-15923,Chick,2013,7,13,FMS Transect 28
Capture,GBBG,1J0,2017-15750,Chick,2013,7,13,Gerry's Ridge
Capture,GBBG,1J1,2017-15804,Chick,2013,7,13,Stone Bench
Capture,GBBG,1J2,2017-15805,Chick,2013,7,13,Stone Bench
Capture,GBBG,1J4,2017-15807,Chick,2013,7,13,Gerry's Ridge
Capture,GBBG,1J5,2017-15808,Chick,2013,7,13,Gerry's Ridge
Capture,GBBG,1U0,2017-15924,Chick,2013,7,13,Sunset Pavilion
Capture,GBBG,1U1,2017-15925,Chick,2013,7,13,Gerry's Ridge
Capture,GBBG,1U2,2017-15926,Chick,2013,7,13,Trail: Bartels to Bench
Capture,GBBG,1U3,2017-15916,Chick,2013,7,13,Devil's Glen Ledge
Capture,GBBG,1U5,2017-15914,Chick,2013,7,13,FMS Transect 28
Capture,GBBG,1U6,2017-15915,Chick,2013,7,13,FMS Transect 27
Capture,GBBG,1U7,2017-15894,Chick,2013,7,13,Road: SML Dock to High Tide Pier
Capture,GBBG,1U8,2017-15913,Chick,2013,7,13,PK - Radar Tower
Capture,GBBG,1U9,2017-15912,Chick,2013,7,13,Sunset Pavilion
Capture,GBBG,2J7,2017-15836,Chick,2013,7,13,Stone Bench
Capture,GBBG,2J8,2017-15835,Chick,2013,7,13,Stone Bench
Capture,GBBG,2U0,2017-15927,Chick,2013,7,13,SML Dock
Capture,GBBG,2U4,2017-15909,Chick,2013,7,13,SML Dock
Capture,GBBG,2U7,2017-15919,Chick,2013,7,13,Halftide Ledges
Capture,GBBG,4J6,2017-15833,Chick,2013,7,13,Incinerator Ridge
Capture,GBBG,4J7,2017-15832,Chick,2013,7,13,Incinerator Ridge
Capture,GBBG,4J9,2017-15820,Chick,2013,7,13,Incinerator Ridge
Capture,GBBG,4U1,2017-15908,Chick,2013,7,13,SML Dock
Capture,GBBG,5J5,2017-15729,Chick,2013,7,13,Gerry's Ridge
Capture,GBBG,5J7,2017-15732,Chick,2013,7,13,Devil's Glen Ledge
Capture,GBBG,5U0,2017-15911,Chick,2013,7,13,Sunset Pavilion
Capture,GBBG,6J2,2017-15736,Chick,2013,7,13,Stone Bench
Capture,GBBG,6J3,2017-15715,Chick,2013,7,13,Gerry's Ridge
Capture,GBBG,6U4,2017-15887,Chick,2013,7,13,FMS Transect 14
Capture,GBBG,7J1,2017-15746,Chick,2013,7,13,Broad Cove
Capture,GBBG,7J2,2017-15747,Chick,2013,7,13,Stone Bench
Capture,GBBG,7J7,2017-15946,Chick,2013,7,13,Devil's Glen Ledge
Capture,GBBG,8J3,2017-15743,Chick,2013,7,13,FMS Transect 28
Capture,GBBG,8J4,2017-15741,Chick,2013,7,13,Herring Gull Canyon
Capture,GBBG,8J6,2017-15742,Chick,2013,7,13,Halftide Ledges
Capture,GBBG,9J6,2017-15745,Chick,2013,7,13,Sunset Pavilion
Capture,GBBG,9J9,2017-15950,Chick,2013,7,13,Devil's Glen Ledge
Capture,GBBG,Y44,1987-23549,Chick,2013,7,13,Dorm 2
Capture,GBBG,0U0,2017-15862,Chick,2013,7,14,Kiggins Commons
Capture,GBBG,1U4,2017-15917,Chick,2013,7,14,Trail: Bartels to Bench
